Word,Mean_Burstiness,Mean_Frequency,Log_Mean_Frequency,Lexical_Class,WordBank
first,0.11854491316855774,1.9672131147540983,0.6766178786087347,Adjective,0.17
fish,-0.44780938472678933,2.3125,0.8383291904044432,Noun,0.53
fit,-0.758941159767335,1.626865671641791,0.48665526283817767,Verb,0.21
fix,-0.1688785489528962,1.7435897435897436,0.5559460590464603,Verb,0.41
food,0.023388051180420977,3.0,1.0986122886681098,Noun,0.54
foot,0.246488564013758,2.4210526315789473,0.8842024173226545,Noun,0.72
for,0.06526629726066835,7.030042918454936,1.9501928108473143,Function,0.15
fork,-0.4687577053829116,2.3333333333333335,0.8472978603872037,Noun,0.66
friend,0.05431800996261611,1.4363636363636363,0.36211466723455055,Noun,0.33
frog,-0.9531800882817066,1.4782608695652173,0.3908663086870116,Noun,0.63
full,0.13301234088053054,1.9603960396039604,0.6731465138532757,Adjective,0.27
game,0.2823079020924918,2.0303030303030303,0.7081850579244858,Noun,0.32
garage,0.2642685965825286,1.7037037037037037,0.532804530484766,Noun,0.28
garbage,0.17780252008908004,4.090909090909091,1.4087672169719492,Noun,0.45
gentle,0.3827018594726869,1.9148936170212767,0.6496620686202065,Adjective,0.32
get,0.10538659591762756,9.12691466083151,2.2112277033027405,Verb,0.46
giraffe,0.0196535053714746,4.2,1.4350845252893227,Noun,0.52
girl,0.3511527888466333,2.4693877551020407,0.9039702474861144,Noun,0.44
give,0.21527673207769785,2.608,0.9585836440644065,Verb,0.37
glass,0.5794286272400498,1.6153846153846154,0.4795730802618863,Noun,0.36
glasses,-0.33931982164836755,1.7407407407407407,0.5543107357057295,Noun,0.51
gloves,0.04692873738668335,2.235294117647059,0.8043728156701697,Noun,0.34
glue,0.2657284525400936,3.8,1.33500106673234,Noun,0.14
go,0.13952152878726093,10.181208053691275,2.320543673403073,Verb,0.75
good,0.06477442219210303,4.306603773584905,1.460149605922956,Adjective,0.47
goose,0.41495612664708925,1.4482758620689655,0.37037378829689427,Noun,0.29
grass,0.3744927734403351,1.5263157894736843,0.4228568508200336,Noun,0.52
green,0.44105145858730155,1.5714285714285714,0.4519851237430572,Adjective,0.49
hair,0.2581211157558717,3.74468085106383,1.3203363933280932,Noun,0.75
hand,-0.005559757384759527,1.899441340782123,0.6415598117694521,Noun,0.71
happy,0.23910022388847724,1.8850574712643677,0.6339583091696147,Adjective,0.5
hat,0.06011175560228599,2.4827586206896552,0.9093702890295813,Noun,0.79
hate,0.414213562373095,1.1379310344827587,0.12921173148000625,Verb,0.04
have,0.12527745121030967,9.081818181818182,2.2062744128561373,Verb,0.36
he,0.37602350935166395,3.6037735849056602,1.281981514494508,Function,0.2
head,-0.015129660042653094,2.026143790849673,0.7061343760867564,Noun,0.7
hear,0.18847317541820507,1.5179487179487179,0.4173598957603135,Verb,0.3
heavy,-0.14927758758664667,2.096774193548387,0.7404000654104909,Adjective,0.43
help,0.033448713871939886,2.072649572649573,0.7288277755797818,Verb,0.6
her,0.1855379939588231,7.336561743341404,1.992870305542382,Function,0.14
here,0.07684617683432604,7.667415730337079,2.0369796264453295,Function,0.41
hide,0.631851899099508,4.0,1.3862943611198906,Verb,0.41
high,-0.469838120729813,1.4444444444444444,0.36772478012531734,Adjective,0.32
him,0.2271526841085275,2.1153846153846154,0.7492366472109889,Function,0.12
his,0.12553614436510574,2.7142857142857144,0.9985288301111273,Function,0.12
hold,0.03355899430596966,1.978021978021978,0.6820973443733603,Verb,0.4
home,-0.06368454321847129,2.6855345911949686,0.9878798110083931,Noun,0.66
hot,0.11080690479319648,2.85,1.0473189942805592,Adjective,0.75
house,0.06752062067311616,2.2058823529411766,0.7911275889201491,Noun,0.57
how,0.06393528145339995,3.7333333333333334,1.3173014896329391,Function,0.13
hug,0.18859367395063814,5.588235294117647,1.7206635475443246,Verb,0.63
hungry,0.1927274935079276,1.6612903225806452,0.5075946031845443,Adjective,0.46
hurt,0.4083556883602565,1.3717948717948718,0.31612000777231447,Adjective,0.44
ice,0.2082075957238211,4.142857142857143,1.421385680931161,Noun,0.53
if,0.08347945063693996,4.50122249388753,1.504349025190276,Function,0.04
into,0.24783415883994514,1.8588235294117648,0.6199437765366503,Function,0.08
is,0.0906651086824868,13.253218884120171,2.584240457578966,Verb,0.2
it,0.20373324166458667,21.67019027484144,3.0759375960746214,Function,0.3
jacket,0.10810485742228347,3.4489795918367347,1.2380784168124468,Noun,0.55
juice,0.12348341106257851,2.823529411764706,1.037987666851675,Noun,0.77
jump,0.5288805685927845,2.3666666666666667,0.8614824953791601,Verb,0.59
keys,0.3758113458438277,1.3636363636363635,0.31015492830383945,Noun,0.63
kick,0.846807137632717,3.324324324324324,1.201266442728193,Verb,0.45
kiss,0.2553318094179577,4.873563218390805,1.583825336577374,Verb,0.67
kitchen,-0.4175609177955297,1.5,0.4054651081081644,Noun,0.5
kitty,0.5960749962561978,2.8518518518518516,1.0479685558493548,Noun,0.7
knee,0.25982578676524,2.111111111111111,0.7472144018302211,Noun,0.59
knife,0.13139032506838602,1.8571428571428572,0.6190392084062235,Noun,0.41
last,0.3304109367631693,1.6262626262626263,0.4862845148498731,Adjective,0.09
later,0.15007173890941677,1.5194805194805194,0.41836851294407224,Function,0.25
light,0.2447626125260445,1.9586776859504131,0.67226959553839,Noun,0.65
like,0.12564578290234069,7.2271714922049,1.977847741395936,Verb,0.36
lips,0.4893237177336722,2.217391304347826,0.7963314167951762,Noun,0.39
listen,0.2367319689665528,1.5142857142857142,0.4149438520627081,Verb,0.25
little,0.026398291414946002,3.2857142857142856,1.1895840668738364,Adjective,0.38
long,0.1741752030686209,1.8300653594771241,0.6043516817768141,Adjective,0.14
look,0.11120872949009372,4.5375,1.512376199590969,Verb,0.49
loud,-0.6868895820943789,1.7027027027027026,0.5322168137473082,Adjective,0.34
love,0.17957025151062334,2.6315789473684212,0.9675840262617057,Verb,0.54
mad,0.18004429577153538,1.565217391304348,0.44802472252696035,Adjective,0.23
make,0.05751354489064305,2.4254658385093166,0.8860236042952776,Verb,0.28
man,0.051688071583345464,1.8823529411764706,0.6325225587435105,Noun,0.36
me,0.05752906534830263,7.711496746203904,2.0427122992406925,Function,0.59
meat,-0.07021468663580024,2.05,0.7178397931503168,Noun,0.37
medicine,-0.12369571015324302,1.896551724137931,0.6400373552459969,Noun,0.44
milk,0.25618499630011254,4.117117117117117,1.4151531895818705,Noun,0.81
mine,-0.08719463399034108,1.375,0.3184537311185346,Function,0.71
mittens,-0.08066093602897817,3.0,1.0986122886681098,Noun,0.33
mommy,0.13748637381759557,2.898876404494382,1.0643232151894775,Noun,0.96
money,-0.4430439210473735,1.7727272727272727,0.5725191927713306,Noun,0.45
monkey,-0.2326522647233182,2.3181818181818183,0.84078317936601,Noun,0.69
moon,0.21685087720584612,2.5121951219512195,0.921156921525328,Noun,0.67
more,0.14115074815841958,4.464751958224543,1.4962136603160594,Function,0.69
morning,0.061372165849686945,2.241830065359477,0.8072925257735044,Noun,0.29
mouse,0.22120802987317853,4.4411764705882355,1.490919312198763,Noun,0.55
mouth,0.3148982786721798,2.3395061728395063,0.8499398698500423,Noun,0.72
much,0.20435257574591378,1.7552083333333333,0.5625875583245802,Function,0.14
my,0.10472428827772856,6.704697986577181,1.9028084727030943,Function,0.45
new,-0.09055081801229396,2.109090909090909,0.7462570058738937,Adjective,0.22
nice,0.10636986128463452,2.465587044534413,0.9024299310819197,Adjective,0.38
night,0.25861314943528524,2.0,0.6931471805599453,Noun,0.44
nose,-0.1382508779363947,1.492537313432836,0.40047756659712536,Noun,0.85
not,0.0852800183250204,6.700223713646532,1.9021409159359808,Function,0.23
now,-0.04525378891894177,4.027586206896552,1.3931672404076527,Function,0.35
of,0.05889317348861351,7.052863436123348,1.953433695515312,Function,0.09
off,0.14071093059883855,4.021447721179625,1.391641967446486,Function,0.6
old,0.39721036501840573,1.2794117647058822,0.24640041347847694,Adjective,0.16
on,0.15346940904155978,12.0,2.4849066497880004,Function,0.59
open,0.21440487142049008,2.027027027027027,0.7065702008920861,Verb,0.64
orange,-0.29692398683830346,3.420289855072464,1.2297253004283508,Adjective,0.49
other,0.15134140257305995,2.114391143911439,0.7487668958350386,Function,0.17
our,0.13099925229809495,2.3057851239669422,0.8354212362246246,Function,0.08
out,0.07950510794778358,4.627039627039627,1.5319172741932738,Function,0.53
outside,0.21732374148162167,1.3984375,0.3353555419211378,Noun,0.69
oven,-0.1398669934814839,1.391304347826087,0.3302416868705768,Noun,0.31
over,-0.056712794006413526,2.9946524064171123,1.0968281668746083,Function,0.24
owl,0.2090397605729433,4.615384615384615,1.529395204760564,Noun,0.51
paint,0.414213562373095,1.16,0.14842000511827322,Verb,0.33
pajamas,0.3121437556002564,2.4285714285714284,0.8873031950009027,Noun,0.58
pants,-0.1912835519557035,2.4,0.8754687373538999,Noun,0.66
paper,0.4266066288021339,1.8875,0.6352532021410426,Noun,0.58
park,0.8237255433152815,1.9696969696969697,0.6778797084291569,Noun,0.59
party,-0.7090725672900736,1.375,0.3184537311185346,Noun,0.35
people,-0.015994779070456693,2.082802547770701,0.7337143655489454,Noun,0.3
person,-0.0206839904603096,1.2933333333333332,0.2572228649670723,Noun,0.11
pick,0.2562202101117439,1.8863636363636365,0.6346509738783368,Verb,0.22
picture,0.06892630901110124,1.681159420289855,0.5194836865091053,Noun,0.47
pillow,0.414213562373095,2.3333333333333335,0.8472978603872037,Noun,0.58
pizza,0.0968597003699295,4.244897959183674,1.4457177815906914,Noun,0.69
plate,0.300979475834793,3.5476190476190474,1.2662766876620908,Noun,0.5
play,0.18203198782912144,3.029220779220779,1.1083054178737692,Verb,0.6
porch,-0.4682413192003117,2.2,0.7884573603642703,Noun,0.13
potty,0.17643660437744357,1.935483870967742,0.6603573577369545,Noun,0.66
pour,0.37062681726032226,2.0454545454545454,0.7156200364120039,Verb,0.22
pretend,0.1272194815047051,2.0,0.6931471805599453,Verb,0.11
pretty,0.004681503189588897,1.5116279069767442,0.4131871542020747,Adjective,0.38
pull,0.508580146264037,1.179245283018868,0.16487464319023404,Verb,0.33
puppy,0.1882470009829634,1.875,0.6286086594223741,Noun,0.65
purse,0.6687447038545858,2.0,0.6931471805599453,Noun,0.37
push,0.36784863576325155,2.262295081967213,0.8163798209838934,Verb,0.46
put,0.08658831350513395,6.341860465116279,1.8471721741579805,Verb,0.3
quiet,-0.3461345421108879,1.875,0.6286086594223741,Adjective,0.33
radio,0.3205564123266438,1.6818181818181819,0.5198754592859086,Noun,0.19
rain,0.20768043641658318,1.4875,0.3970968584376478,Noun,0.63
read,0.1306948422110241,2.1293103448275863,0.7557981455216126,Verb,0.56
red,-0.18944981430498223,1.8507462686567164,0.6155889462140708,Adjective,0.51
refrigerator,0.12086766254757993,1.6363636363636365,0.49247648509779424,Noun,0.37
ride,-0.4387206927172103,1.434782608695652,0.3610133455373305,Verb,0.43
rock,-0.1939516344724789,2.3333333333333335,0.8472978603872037,Noun,0.6
room,0.33044189534673696,2.1594202898550723,0.7698398013481996,Noun,0.43
run,-0.5505087540987131,1.2571428571428571,0.22884157242884745,Verb,0.53
sad,0.378484543370067,1.2191780821917808,0.1981769285837487,Adjective,0.37
salt,-0.357759750398812,3.2,1.1631508098056809,Noun,0.22
same,0.27920427354852295,1.3214285714285714,0.2787134024690205,Function,0.16
say,-0.06287661446201627,3.7263922518159807,1.3154405408778465,Verb,0.28
scared,0.029812759052581,3.65,1.2947271675944,Adjective,0.3
school,0.2407376520813726,2.1888111888111887,0.7833585602802459,Noun,0.49
see,0.11050323087625172,5.347931873479319,1.6767099204673321,Verb,0.54
shake,0.6275337056377206,4.916666666666667,1.5926307941177191,Verb,0.3
share,-0.0636196701267135,1.523076923076923,0.42073258023895277,Verb,0.33
she,0.21088204344455863,6.726840855106889,1.906105621131229,Function,0.17
shirt,0.03133749628792966,1.967741935483871,0.676886659688165,Noun,0.65
shoe,0.3082506790471328,1.5333333333333334,0.42744401482693967,Noun,0.89
shoulder,-0.7885510699635058,1.3571428571428572,0.3053816495511819,Noun,0.3
show,0.23369654379812854,2.0852713178294575,0.7348989752401671,Verb,0.27
shower,0.35929979300547016,1.5853658536585367,0.46081520319132935,Noun,0.48
sick,0.1024170853213863,2.4375,0.8909729238898652,Adjective,0.28
sidewalk,0.1727694764580134,2.8421052631578947,1.0445450673978338,Noun,0.25
sing,0.5648027827347554,1.3125,0.27193371548364176,Verb,0.46
sink,-0.3623717727467523,1.631578947368421,0.4895482253187058,Noun,0.4
sister,-0.06469918747557975,2.944186046511628,1.0798323940165135,Noun,0.33
sit,0.2845694113338146,3.8047619047619046,1.336253415048806,Verb,0.63
sleep,-0.17355436197235743,1.5486725663716814,0.4373981552111735,Verb,0.59
sleepy,0.414213562373095,1.3333333333333333,0.28768207245178085,Adjective,0.38
slipper,0.3321357787126709,2.125,0.7537718023763802,Noun,0.31
slow,0.1717205185225156,2.036363636363636,0.7111656860626235,Adjective,0.21
snow,0.054985026406223374,7.25,1.9810014688665833,Noun,0.49
snowman,0.21975902129723562,2.5,0.9162907318741551,Noun,0.32
so,0.05589752449908837,8.57516339869281,2.1488700481115988,Function,0.1
soap,0.035575360217950366,3.317073170731707,1.1990828190317442,Noun,0.58
sock,0.414213562373095,1.5185185185185186,0.41773520069997877,Noun,0.69
some,0.09029241620988128,5.010126582278481,1.6114611807014438,Function,0.3
splash,0.5985092732513516,6.923076923076923,1.9348603128687283,Verb,0.39
spoon,0.29336854428825415,4.27027027027027,1.4516771203827423,Noun,0.72
stairs,-0.04739065493488577,2.4875,0.9112781900506107,Noun,0.45
stand,0.11301134833469652,1.4678899082568808,0.38382593300468326,Verb,0.34
star,-0.8645084121843153,1.2647058823529411,0.234839591077401,Noun,0.6
stay,-0.18532599518453496,1.6927374301675977,0.5263469996686141,Verb,0.32
stick,0.8661736075356535,1.8181818181818181,0.5978370007556204,Noun,0.46
sticky,-0.9928933991840548,2.125,0.7537718023763802,Adjective,0.32
stop,0.2283901861898043,2.0738255033557045,0.7293949709522862,Verb,0.59
store,0.031983616022258854,2.524390243902439,0.925999546001116,Noun,0.46
story,-0.19994436612499314,3.1686746987951806,1.1533134243811667,Noun,0.47
street,-0.20112489286714771,2.176470588235294,0.7777045685880083,Noun,0.36
stroller,0.352733258701919,1.7391304347826086,0.5533852381847866,Noun,0.46
stuck,0.4144038878651582,1.1875,0.17185025692665923,Adjective,0.37
sun,-0.058785464671577886,1.6785714285714286,0.5179430915348546,Noun,0.59
sweater,0.0227458849668526,2.0357142857142856,0.7108467576593461,Noun,0.43
swim,0.2144987178057183,5.8,1.7578579175523736,Verb,0.44
table,0.32019958195766324,1.453781512605042,0.3741681013862495,Noun,0.52
take,0.04058804930561228,3.7361477572559365,1.3180550691712387,Verb,0.3
talk,-0.14394296641122703,1.4183673469387754,0.3495064544601198,Verb,0.33
tape,-0.6681448319341113,1.7142857142857142,0.5389965007326869,Noun,0.31
taste,-0.6289276933931002,1.5616438356164384,0.4457390072461043,Verb,0.21
teacher,0.4596922403372927,3.0555555555555554,1.1169614273363062,Noun,0.24
that,0.11891208917190708,17.027484143763214,2.8348287529194667,Function,0.43
the,0.23116797450057983,34.363829787234046,3.537004551534409,Function,0.25
their,-0.04207247365980485,1.7179487179487178,0.5411309732613195,Function,0.06
them,0.2261033758896631,3.552023121387283,1.2675173345083106,Function,0.09
then,0.0568685495992734,4.576555023923445,1.5209465369154966,Function,0.07
there,0.04911387811260114,6.7438202247191015,1.908626563274127,Function,0.39
these,-0.04714337491070996,2.302788844621514,0.8341209295405937,Function,0.17
they,0.19593262309701487,4.182795698924731,1.4309798504651903,Function,0.09
think,0.027446452455179626,5.0988235294117645,1.6290098326119422,Verb,0.11
this,0.10472855976210599,8.943478260869565,2.190924580729762,Function,0.41
those,-0.042222046396634044,2.53015873015873,0.9282820399645819,Function,0.13
throw,-0.29242570382585137,1.6170212765957446,0.4805857385762724,Verb,0.45
tickle,0.733550028930587,8.0,2.0794415416798357,Verb,0.5
time,0.03995456207013662,2.9696969696969697,1.0884599172040916,Noun,0.11
tiny,0.27443682577154194,1.7457627118644068,0.5571915443239164,Adjective,0.16
tired,0.22990738563732335,2.19811320754717,0.7875993594536335,Adjective,0.36
to,0.141978287741791,23.247863247863247,3.146213224492287,Function,0.23
toast,-0.5061584558372787,1.5277777777777777,0.42381424677636087,Noun,0.52
today,-0.09535121724213863,1.9907407407407407,0.6885068010034431,Noun,0.18
tomorrow,0.1264775902991841,2.0328947368421053,0.7094607560514691,Noun,0.18
tongue,-0.38273502460798436,1.8846153846153846,0.6337237600891445,Noun,0.51
too,-0.006935971027624108,3.0372340425531914,1.110947246826061,Function,0.37
toothbrush,0.3654520823980081,4.862745098039215,1.5816031134406563,Noun,0.64
touch,0.2507226556872033,1.5357142857142858,0.4289956055183586,Verb,0.34
towel,0.40485624217655825,2.5098039215686274,0.9202046311952914,Noun,0.54
toy,-0.01446205273566677,1.7012987012987013,0.5313919013474677,Noun,0.65
train,0.2049382690214634,2.9285714285714284,1.074514737089049,Noun,0.75
tray,0.11564552239927076,2.3653846153846154,0.8609406367909902,Noun,0.11
tree,-0.8351907816628131,1.4166666666666667,0.3483066942682158,Noun,0.73
truck,0.18349862824630306,1.411764705882353,0.3448404862917296,Noun,0.78
turtle,0.5084498710220006,3.1875,1.1592369104845446,Noun,0.59
uncle,0.6154715055313045,1.7058823529411764,0.5340824859302579,Noun,0.39
up,0.1442594140163597,6.602222222222222,1.8874062926982422,Function,0.69
us,-0.20450181313794097,1.6830357142857142,0.5205991355929709,Function,0.06
vanilla,-0.2988050255503928,2.6666666666666665,0.9808292530117262,Noun,0.11
wait,0.2744516421782554,1.818867924528302,0.5982142880643782,Verb,0.35
wake,0.177625368949783,1.173913043478261,0.16034265007517948,Verb,0.29
